latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
34.1185,-118.2745,060371882021001,060371882022001,060371882022004,,,
34.1185,-118.2602,060371871012007,060371871012008,060371871012014,,,
34.1185,-118.2547,060371871012003,060371871012004,060371871011001,060371871011000,,
34.1185,-118.2354,060371864011010,060371863011014,,,,
34.1185,-118.2113,060371862032005,,,,,
34.1185,-118.2108,060371862032005,,,,,
34.1185,-118.201,060371833003008,060371833003013,060371833003011,060371833003012,,
34.1185,-118.1981,060371833003015,060371833003014,,,,
34.1185,-118.1805,060371831011002,060371831011003,060371831011004,,,
34.1185,-118.1776,060371831031002,060371831031006,060371831031003,060371831031005,,
34.1185,-118.168,060374806003007,060374806003026,,,,
34.1186,-118.3885,060372611011004,,,,,
34.1186,-118.3452,060371437002018,,,,,
34.1186,-118.3215,060371894003001,060371894003000,,,,
34.1186,-118.2829,060371882022007,060371882022008,,,,
34.1186,-118.2631,060371883002010,060371883002009,,,,
34.1186,-118.245,060371864011005,060371864011004,060371864012001,060371864012000,,
34.1186,-118.2404,060371864011001,060371864011012,060371864011002,,,
34.1186,-118.2356,060371864011000,060371863011015,060371864011010,,,
34.1186,-118.2271,060371863021000,060371863021001,060371862022009,,,
34.1186,-118.1992,060371833003013,060371833003014,060371833003015,,,
34.1186,-118.1922,060371836201003,060371832203010,060371832203009,060371836201004,,
34.1186,-118.1848,060371832202000,060371832202001,,,,
34.1187,-118.3833,060372611011000,060372611011002,060372611011004,,,
34.1187,-118.3816,060372611011000,060372611011001,,,,
34.1187,-118.2318,060371863021004,060371863021005,,,,
34.1187,-118.2317,060371863021004,060371863021005,060371863021002,,,
34.1187,-118.2196,060371862021001,060371862021003,060371862011010,,,
34.1188,-118.4657,060372622001000,,,,,
34.1188,-118.4482,060372612001035,,,,,
34.1188,-118.3135,060371893001000,060371893001001,,,,
34.1188,-118.2947,060379800091088,060379800091101,,,,
34.1188,-118.2365,060371864011000,060371863013000,,,,
34.1188,-118.2075,060371835103002,060371834011010,060371862032000,060371834011009,,
34.1188,-118.1755,060371831031006,060371831031000,060371831041021,,,
34.1188,-118.1742,060371831041021,,,,,
34.1189,-118.4316,060372611022004,060372611022003,060372611022001,,,
34.1189,-118.4033,060372611012004,,,,,
34.1189,-118.3683,060371941021000,060371941021003,,,,
34.1189,-118.354,060371941011012,060371941011004,060371941011005,060371941011011,,
34.1189,-118.3046,060379800091101,,,,,
34.1189,-118.2665,060371883003001,,,,,
34.1189,-118.2542,060373025053014,060373025053010,060371871011000,060371864012008,,
34.1189,-118.2468,060371864012002,060371864012001,060371863011001,,,
34.1189,-118.2031,060371833003008,060371833003011,060371833003009,060371833003010,,
34.1189,-118.1937,060371832203009,060371832203008,060371836201004,060371836101000,,
34.1189,-118.1861,060371832202001,060371832202002,060371832202005,,,
34.1189,-118.1789,060371831011005,060371831011004,060371831031002,060371831031003,,
34.1189,-118.1741,060371831041021,,,,,
34.119,-118.4483,060372612001006,060372612001036,060372612001035,,,
34.119,-118.4005,060372611012003,,,,,
34.119,-118.3893,060372611011004,060372611011007,,,,
34.119,-118.3449,060371437002018,,,,,
34.119,-118.3414,060371897021004,060371897021003,,,,
34.119,-118.2598,060371871012006,060371871012007,,,,
34.119,-118.2422,060371864011004,060371863013000,060371864011003,060371864011002,,
34.119,-118.2345,060371863011015,060371863011014,,,,
34.1191,-118.2501,060371864012008,060371864012002,,,,
34.1191,-118.2403,060371864011002,,,,,
34.1191,-118.2385,060371864011000,060371863013000,060371864011002,060371864011001,,
34.1191,-118.2364,060371863011001,060371863011015,060371863013000,,,
34.1191,-118.2254,060371862022009,060371863021000,,,,
34.1191,-118.2174,060371862011012,060371862011010,060371862011013,,,
34.1191,-118.1952,060371836101000,060371836101001,060371832203008,060371832203007,,
34.1191,-118.1874,060371832202003,060371832202005,060371832202002,,,
34.1192,-118.3543,060371941011011,060371941011005,,,,
34.1192,-118.3004,060379800091101,060379800091100,,,,
34.1192,-118.2809,060371882022006,060371882022005,060379800091036,,,
34.1192,-118.2595,060371871012006,060371871012015,,,,
34.1192,-118.2571,060371871012005,060371871012004,,,,
34.1192,-118.2279,060371863021001,060371863021002,060371862022009,060371862022007,,
34.1192,-118.2249,060371862022009,060371863021000,060371862021001,,,
34.1192,-118.2097,060371862032004,060371834011009,060371862032005,060371834011006,,
34.1192,-118.1992,060371833003006,060371833003013,060371833003014,060371833003001,,
34.1192,-118.1798,060371831011002,060371831011004,060371831011005,,,
34.1193,-118.466,060372622001000,,,,,
34.1193,-118.424,060372611022007,,,,,
34.1193,-118.353,060371941011002,,,,,
34.1193,-118.314,060371893001001,,,,,
34.1193,-118.3123,060371893001001,,,,,
34.1193,-118.2777,060371882022003,060371882022002,060371882022001,,,
34.1193,-118.2655,060371883003010,,,,,
34.1193,-118.2535,060371864012008,060373025053015,060373025053010,,,
34.1193,-118.2052,060371833003009,060371833003010,060371834012009,060371834011010,,
34.1193,-118.1733,060371831041003,060371831041021,060371831041023,,,
34.1194,-118.4741,060372622001003,060372622001000,,,,
34.1194,-118.4264,060372611022004,060372611022007,,,,
34.1194,-118.3193,060371894003000,,,,,
34.1194,-118.3189,060371894003000,060371894001021,,,,
34.1194,-118.268,060371883003000,,,,,
34.1194,-118.2622,060371883002008,060371883002009,060371883002010,,,
34.1194,-118.2504,060371864012008,060371864012003,060371864012002,,,
34.1194,-118.2335,060371863011015,060371863011010,060371863011014,,,
34.1194,-118.2304,060371863021005,060371863021004,,,,
34.1194,-118.2133,060371834011008,060371834011007,060371862011013,,,
34.1194,-118.2114,060371862032005,,,,,
34.1194,-118.2007,060371833003006,060371833003013,060371833003007,060371833003008,,
34.1194,-118.1967,060371833003001,060371833003000,060371836101001,060371832203007,,
34.1194,-118.1905,060371832203011,060371832202004,060371832203010,060371832202006,,
34.1194,-118.1889,060371832202003,060371832202004,060371832202005,,,
34.1194,-118.177,060371831031000,060371831031001,060371831031006,060371831031002,,
34.1195,-118.4337,060372611022003,,,,,
34.1195,-118.353,060371941011002,060371437001025,,,,
34.1195,-118.3436,060371897021004,060371437002018,,,,
34.1195,-118.3257,060371894003001,060371896003000,,,,
34.1195,-118.3163,060371894001025,060371893001001,060371894001022,,,
34.1195,-118.2332,060371863011010,,,,,
34.1195,-118.1735,060371831041003,060371831041021,,,,
34.1196,-118.4461,060372612001014,060372612001035,060372612001038,,,
34.1196,-118.3607,060371941021000,060371941021007,,,,
34.1196,-118.3546,060371941011005,060371941011011,060371941011010,,,
34.1196,-118.3532,060371437001025,060371941011005,060371941011004,060371941011002,,
34.1196,-118.3527,060371941011002,060371437001025,,,,
34.1196,-118.3399,060371897021003,,,,,
34.1196,-118.2591,060371871012006,,,,,
34.1196,-118.246,060371863011001,060371864012001,060371864012000,,,
34.1196,-118.2242,060371862021002,060371862021001,060371863021000,,,
34.1196,-118.192,060371832203009,060371832203010,060371832203005,060371832203011,,
34.1196,-118.1707,060371831041023,060371831032003,,,,
34.1197,-118.3758,060372611011000,,,,,
34.1197,-118.3755,060372611011000,060371941023003,,,,
34.1197,-118.3473,060371437002018,,,,,
34.1197,-118.3106,060371893001001,060371893001000,,,,
34.1197,-118.2634,060371883002007,060371883002010,,,,
34.1197,-118.2074,060371834011009,060371834012010,060371834011010,060371834012009,,
34.1197,-118.1982,060371833003001,060371833002011,060371833003000,,,
34.1198,-118.4219,060372611022007,,,,,
34.1198,-118.3563,060371941021000,060371941011006,,,,
34.1198,-118.352,060371941011002,060371437001026,,,,
34.1198,-118.3179,060371894001021,060379800091091,,,,
34.1198,-118.2563,060371871012004,060371871012003,,,,
34.1198,-118.2361,060371863011001,060371863011015,,,,
34.1198,-118.2029,060371833003005,060371833003009,060371833003007,060371833003008,,
34.1198,-118.1783,060371831031002,060371831031001,060371831011005,,,
34.1199,-118.3926,060372611011007,,,,,
34.1199,-118.3877,060372611011004,,,,,
34.1199,-118.3858,060372611011004,,,,,
34.1199,-118.3701,060371941021000,060371941023003,,,,
34.1199,-118.2651,060371883002007,060371883002006,060371883003010,,,
34.1199,-118.2614,060371883002008,060371883001009,,,,
34.1199,-118.2588,060371871012006,060371871012001,,,,
34.1199,-118.2584,060371871012005,,,,,
34.1199,-118.2579,060371871012005,060371871012002,060371871012004,,,
34.1199,-118.2431,060371864011004,060371863013000,060371864012000,060371863012000,,
34.1199,-118.2351,060371863011001,,,,,
34.1199,-118.2294,060371863021006,060371863021004,060371863021005,,,
34.1199,-118.2256,060371862022009,060371862022007,,,,
34.1199,-118.1935,060371832203008,060371832203006,060371832203009,060371832203005,,
34.1199,-118.172,060371831041003,060371831041023,,,,
34.12,-118.4294,060372611022001,060372611022007,060372611022004,,,
34.12,-118.3815,060372611011000,,,,,
34.12,-118.3399,060371897021002,060371897021003,,,,
34.12,-118.2339,060371863011010,060371863011015,060371863011001,,,
34.12,-118.2139,060371862011013,060371834011007,,,,
34.12,-118.1992,060371833003002,060371833002010,060371833003001,060371833002011,,
34.12,-118.1893,060371832202004,,,,,
34.12,-118.1701,060371831041003,060371831041023,060371831032002,,,
34.1201,-118.3869,060372611011004,,,,,
34.1201,-118.383,060372611011001,060372611011002,,,,
34.1201,-118.3474,060371437002018,060371437001028,060371941011000,,,
34.1201,-118.3223,060371894003001,060371894001016,060371894001017,,,
34.1201,-118.3207,060371894003000,060371894001020,060371894001019,,,
34.1201,-118.2289,060371862022003,060371863021004,060371862022002,060371863021005,060371863021007,
34.1201,-118.2128,060371834011008,060371834011006,060371834011007,,,
34.1201,-118.2095,060371834011009,060371834011006,060371834012010,,,
34.1201,-118.1817,060371831011002,060371831013009,060371831013008,,,
34.1201,-118.1813,060371831011002,060371831013009,060371831013012,,,
34.1201,-118.1806,060371831011002,060371831013012,060371831013011,,,
34.1201,-118.1801,060371831011002,060371831013011,060371831011001,,,
34.1201,-118.1795,060371831011002,060371831011001,060371831012010,,,
34.1201,-118.1787,060371831011002,060371831012010,060371831011005,,,
34.1202,-118.391,060372611011006,060372611011007,060372611011004,,,
34.1202,-118.3751,060372611011000,060371941023003,,,,
34.1202,-118.3538,060371941011005,060371437001025,,,,
34.1202,-118.3213,060371894001020,060371894001017,060371894003001,060371894003000,,
34.1202,-118.3038,060379800091101,,,,,
34.1202,-118.2585,060371871012001,,,,,
34.1202,-118.2511,060371864012003,060371864012004,060371864012008,,,
34.1202,-118.2214,060371862021000,060371862011010,,,,
34.1202,-118.2198,060371862011011,060371862011010,,,,
34.1202,-118.205,060371834012008,060371833003005,060371833003009,060371834012009,,
34.1202,-118.1887,060371832201002,060371832201003,060371832202003,060371832202004,,
34.1202,-118.1878,060371832201001,060371832202003,060371832201002,,,
34.1202,-118.1869,060371832201001,060371832202002,060371832201005,,,
34.1202,-118.185,060371832201005,060371832202001,060371832202000,,,
34.1202,-118.1837,060371831013013,060371832201005,060371831011002,060371832202000,,
34.1202,-118.1831,060371831013013,060371831011002,,,,
34.1202,-118.1828,060371831013013,060371831011002,,,,
34.1202,-118.1825,060371831013013,060371831013008,060371831011002,,,
34.1202,-118.1766,060371831031000,060371831041020,060371831031001,,,
34.1202,-118.1744,060371831031000,060371831041020,,,,
34.1203,-118.4728,060372622001000,060372622001003,060372622001006,,,
34.1203,-118.3393,060371897021002,,,,,
34.1203,-118.2384,060371863011001,,,,,
34.1203,-118.2143,060371862011013,060371834021010,060371834011007,,,
34.1203,-118.2005,060371833002009,060371833002010,060371833003002,060371833003003,,
34.1203,-118.1902,060371832201003,060371832202004,060371832203011,,,
34.1204,-118.3877,060372611011004,,,,,
34.1204,-118.2712,060379800091055,060379800091074,060379800091078,060379800091054,060379800091075,
34.1204,-118.2514,060371864012008,060371864012004,,,,
34.1205,-118.3914,060372611011006,060372611011007,,,,
34.1205,-118.3433,060371897021003,060371437002018,,,,
34.1205,-118.2606,060371883001009,060371883001007,,,,
34.1205,-118.2571,060371871012004,060371871012002,060371871012003,,,
34.1205,-118.2514,060371864012004,060371864012008,,,,
34.1205,-118.2115,060371834011006,,,,,
34.1205,-118.1917,060371832203011,060371832201004,060371832203005,060371832212004,,
34.1205,-118.1708,060371831041023,060371831041003,,,,
34.1206,-118.448,060372612001036,,,,,
34.1206,-118.4016,060372611012000,060372611012004,060372611012003,,,
34.1206,-118.3553,060371941011006,060371941011010,060371941011005,,,
34.1206,-118.2711,060379800091055,060379800091058,060379800091078,060379800091069,,
34.1206,-118.2663,060371883003001,060371883002006,060371883002004,,,
34.1206,-118.258,060371871012001,060371871012000,060371871012002,,,
34.1206,-118.2516,060371864012008,060373025053005,060371864012004,060373025053008,,
34.1206,-118.2487,060371864012002,060371864012003,060371863011001,,,
34.1206,-118.2239,060371862021001,060371862022008,060371862022007,,,
34.1206,-118.2071,060371834012008,060371834012009,060371834012006,060371834012010,,
34.1207,-118.3714,060371941021000,060371941023003,,,,
34.1207,-118.3503,060371437001026,,,,,
34.1207,-118.2641,060371883002006,,,,,
34.1207,-118.2238,060371862022008,060371862021001,060371862021000,060371862022007,,
34.1207,-118.2154,060371834021010,060371834021009,060371862011013,,,
34.1207,-118.2026,060371833002009,060371833002008,060371833003003,060371833003004,,
34.1207,-118.1981,060371833002011,060371833003000,060371833002007,060371833002006,,
34.1207,-118.1964,060371832203002,060371833002007,060371832203007,060371833003000,,
34.1207,-118.1948,060371832203002,060371832203003,060371832203007,060371832203006,,
34.1207,-118.1934,060371832203004,060371832203003,060371832203005,060371832203006,,
34.1207,-118.1901,060371832201003,,,,,
34.1208,-118.3996,060372611012003,,,,,
34.1208,-118.3513,060371437001026,,,,,
34.1208,-118.3472,060371437002019,060371437001028,060371437002018,,,
34.1208,-118.2634,060371883002005,060371883002008,060371883002006,060371883002007,,
34.1208,-118.2574,060371871012002,060371871012003,,,,
34.1208,-118.232,060371863011001,,,,,
34.1208,-118.2167,060371862011012,060371834021008,060371834021009,,,
34.1208,-118.184,060371831013013,060371832201005,,,,
34.1208,-118.1777,060371831031001,060371831041019,060371831012009,060371831012010,,
34.1209,-118.4009,060372611012000,,,,,
34.1209,-118.3851,060372611011003,060372611011002,060372611011004,,,
34.1209,-118.3547,060371941011005,060371437001025,,,,
34.1209,-118.349,060371437001029,,,,,
34.1209,-118.346,060371437002019,,,,,
34.1209,-118.3229,060371894001016,060371894001017,,,,
34.1209,-118.1992,060371833002010,060371833002011,060371833002006,,,
34.121,-118.3614,060371941021000,,,,,
34.121,-118.3606,060371941021000,,,,,
34.121,-118.3362,060371897012005,,,,,
34.121,-118.2684,060371883003000,,,,,
34.121,-118.2441,060371863011001,060371863012000,060371864012000,,,
34.121,-118.2271,060371862022001,060371862022002,060371862022004,060371862022003,,
34.121,-118.2093,060371834011006,060371834011003,060371834012010,060371834012006,,
34.1211,-118.443,060372612001016,060372612001014,060372612002003,,,
